County,STATE,ZCTA5CE10,INTPTLAT10,INTPTLON10,BUI,PctPark,fips,popDens,propPOC,POC,Race,medAge,totPop,Urban,Covid19,NDVI,propWht,medInc,Arid,Days
Sangamon,Illinois,62563,+39.7192588,-089.4962519,13,1.5300613166,17167,3.8146155577e-5,0.054139567586571,White majority,White,43.5,5689,Rural,1968.7115486025662,0.813,0.945860432413429,96851,0.7404,222
Shelby,Illinois,62565,+39.4117771,-088.8040953,0,3.1605521447,17173,2.2289329478e-5,0.041998861047836,White majority,White,48.6,7024,Urban,2135.535307517084,0.824,0.958001138952164,46795,0.8067,198
Christian,Illinois,62567,+39.6452160,-089.1898506,382,0.2695501916,17021,1.0366773336e-5,0.014492753623188,White majority,White,39.8,1035,Rural,579.7101449275362,0.857,0.985507246376812,62143,0.7746,216
Montgomery,Pennsylvania,19436,+40.2015088,-075.2469972,61555,0,42091,7.02749190024e-4,0,White majority,White,83.2,639,Urban,1095.4616588419406,0.707,1,55583,0.9174,229
Montgomery,Pennsylvania,19438,+40.2694394,-075.3900061,24717,4.1146100505,42091,4.29960335315e-4,0.124693097202656,White majority,White,44.5,24845,Urban,1094.7876836385592,0.728,0.875306902797344,98636,0.9207,229
Montgomery,Pennsylvania,19440,+40.2858324,-075.2911213,42574,1.5377015185,42091,6.5448672581e-4,0.305340314136126,White majority,White,41,19100,Urban,1329.8429319371728,0.677,0.694659685863874,72792,0.9242,229
Montgomery,Pennsylvania,19444,+40.0877435,-075.2531573,47807,9.489570869,42091,8.70128375635e-4,0.10255705251581,White majority,White,44.2,10911,Urban,1420.5847310054073,0.696,0.89744294748419,116127,0.9031,229
Montgomery,Pennsylvania,19446,+40.2323271,-075.3039153,55312,2.7026082213,42091,9.65650706172e-4,0.248661300046101,White majority,White,42.9,56398,Urban,1285.5065782474555,0.66,0.751338699953899,84390,0.9172,229
Montgomery,Pennsylvania,19453,+40.1405684,-075.4979171,33059,12.999466999,42091,9.74156712626e-4,0.128158844765343,White majority,White,46.3,1662,Urban,361.01083032490976,0.727,0.871841155234657,64896,0.8984,229
Montgomery,Pennsylvania,19454,+40.2261125,-075.2437858,59283,3.9644077692,42091,8.65031786079e-4,0.273420665594965,White majority,White,43.4,29237,Urban,978.2125389061805,0.664,0.726579334405035,91801,0.9452,229
Montgomery,Pennsylvania,19456,+40.1339032,-075.4617710,35967,5.5852679978,42091,5.92444359601e-4,0.285714285714286,White majority,White,42.7,630,Urban,952.3809523809525,0.613,0.714285714285714,106057,0.8919,229
Chester,Pennsylvania,19460,+40.1268267,-075.5304484,26557,5.2123898297,42029,4.57693392822e-4,0.186824461358593,White majority,White,38.3,41911,Urban,1059.3877502326357,0.725,0.813175538641407,96997,0.9063,223
Montgomery,Pennsylvania,19462,+40.1153449,-075.2819896,59819,1.7007370492,42091,7.10210461192e-4,0.240752632930902,White majority,White,41.5,15572,Urban,1547.6496275366042,0.623,0.759247367069098,96188,0.896,229
Montgomery,Pennsylvania,19464,+40.2589278,-075.6158611,43905,2.0461395131,42091,7.14975739696e-4,0.259260838057888,White majority,White,38.4,46918,Urban,959.120167100047,0.682,0.740739161942112,59812,0.9159,229
Chester,Pennsylvania,19465,+40.1903860,-075.6845702,10076,4.6071515681,42029,1.89910936483e-4,0.100210072105831,White majority,White,43.2,17613,Rural,624.5386930108443,0.773,0.899789927894169,87563,0.9339,223
Howard,Maryland,21723,+39.3291066,-077.0026109,6484,1.4887665358,24027,1.13028717775e-4,0.323628219484882,White majority,White,49.5,893,Rural,1343.7849944008958,0.772,0.676371780515118,171083,0.8565,221
Frederick,Maryland,21727,+39.6886152,-077.3292810,1984,6.1876842802,24021,8.245845074e-5,0.163764086052978,White majority,White,27.5,6833,Rural,965.9007756475926,0.777,0.836235913947022,70694,0.8093,220
Washington,Maryland,21733,+39.5493032,-077.7584871,3562,0.0683900378,24043,5.8192215083e-5,0,White majority,White,51.6,911,Rural,0,0.76,1,83333,0.7683,215
Howard,Maryland,21737,+39.2482599,-077.0271246,11911,2.3414232522,24027,1.74887717759e-4,0.213541666666667,White majority,White,42.4,2304,Rural,1041.6666666666665,0.779,0.786458333333333,195104,0.8484,221
Howard,Maryland,21738,+39.2798437,-077.0267063,12420,2.6938366669,24027,1.81365029881e-4,0.141393442622951,White majority,White,44.6,3416,Urban,1141.6861826697893,0.759,0.858606557377049,186103,0.8487,221
Washington,Maryland,21740,+39.6319007,-077.7438858,18212,5.4585074867,24043,3.41679356886e-4,0.291215636781386,White majority,White,37.8,61803,Urban,1216.769412488067,0.709,0.708784363218614,48136,0.796,215
Washington,Maryland,21742,+39.6782193,-077.6527202,11746,5.5470878011,24043,2.53857437596e-4,0.220675105485232,White majority,White,41.4,33180,Rural,1115.1295961422545,0.744,0.779324894514768,65719,0.7917,215
Washington,Maryland,21750,+39.6622623,-078.2359748,1229,6.692233343,24043,2.3868699436e-5,0.028135048231511,White majority,White,43.4,3732,Rural,750.2679528403002,0.791,0.971864951768489,46796,0.7825,215
Oxford,Maine,04231,+44.2630583,-070.8754774,0,45.152554978,23017,3.161173735e-6,0.014336917562724,White majority,White,50.4,279,Rural,0,0.82,0.985663082437276,37188,1.2431,219
Androscoggin,Maine,04236,+44.1897541,-070.1450885,1038,0.2555218801,23001,5.2180139959e-5,0.055020632737277,White majority,White,38.6,4362,Rural,183.40210912425493,0.801,0.944979367262723,69571,1.1589,224
Oxford,Maine,04237,+44.4944998,-070.7344211,9,0.048579702600000003,23017,9.600788779e-6,0,White majority,White,55.8,175,Rural,1714.2857142857144,0.797,1,73000,1.1767,219
Oxford,Maine,04238,+44.2092568,-070.3888783,24,2.0915374039,23017,3.0596770267e-5,0.095211267605634,White majority,White,35.8,1775,Rural,338.02816901408454,0.81,0.904788732394366,54333,1.2027,219
Franklin,Maine,04239,+44.5168965,-070.2021867,21,0.728486021,23007,3.7179523223e-5,0.055805966945697,White majority,White,42.5,4659,Rural,193.1745009658725,0.802,0.944194033054303,58823,1.2097,210
Androscoggin,Maine,04240,+44.0895127,-070.1720950,8856,2.0409088068,23001,4.08156282528e-4,0.139208244452448,White majority,White,39.7,36097,Urban,1144.139402166385,0.721,0.860791755547552,41371,1.1016001,224
Androscoggin,Maine,04250,+44.0105227,-070.1274085,3085,7.8814115199,23001,1.31159203827e-4,0.071111111111111,White majority,White,43,4050,Rural,296.2962962962963,0.769,0.928888888888889,48875,1.1298,224
Androscoggin,Maine,04252,+44.0366878,-070.0587993,4928,0.092643493,23001,1.71630826837e-4,0.043128353281057,White majority,White,38.3,4846,Rural,330.16921172100706,0.763,0.956871646718943,66056,1.14,224
Androscoggin,Maine,04253,+44.4116381,-070.2161865,15,0.2252783156,23001,2.1367947246e-5,0.039865513928914,White majority,White,42.4,2082,Rural,144.0922190201729,0.809,0.960134486071086,59511,1.2007,224
Androscoggin,Maine,04254,+44.4453367,-070.1380761,1581,1.266035683,23001,6.1882890204e-5,0.049952274896596,White majority,White,42.1,3143,Rural,190.90041361756283,0.78,0.950047725103404,36094,1.1914001,224
Oxford,Maine,04255,+44.3457921,-070.6557008,12,0.0025925023,23017,6.377982901e-6,0.0432,White majority,White,49.1,625,Rural,0,0.815,0.9568,64375,1.1978,219
Androscoggin,Maine,04256,+44.1048969,-070.4046803,406,0,23001,1.00661912955e-4,0.038841567291312,White majority,White,43.7,2935,Rural,102.21465076660989,0.777,0.961158432708688,61786,1.1585,224
Oxford,Maine,04257,+44.5530984,-070.4952597,0,2.4766854013,23017,4.3290737916e-5,0.095147115017195,White majority,White,53.8,2617,Rural,305.69354222392053,0.807,0.904852884982805,45000,1.1853,219
Androscoggin,Maine,04258,+44.1379401,-070.3363339,273,0,23001,3.3624555872e-5,0.032558139534884,White majority,White,41.2,2580,Rural,271.3178294573643,0.807,0.967441860465116,73036,1.1913,224
Kennebec,Maine,04259,+44.2335047,-070.0147235,3402,0.0015647122,23011,4.2182412293e-5,0.062032418952618,White majority,White,48.3,3208,Rural,93.51620947630923,0.798,0.937967581047382,54821,1.1235,219
Centre,Pennsylvania,16866,+40.8296992,-078.1814906,532,6.9330174009,42027,2.4024798243e-5,0.18425544733407,White majority,White,43.9,9959,Rural,281.15272617732705,0.783,0.81574455266593,43043,1.0042,216
Centre,Pennsylvania,16870,+40.8008778,-078.0619068,1855,10.975506134,42027,4.1409026569e-5,0.046425636811832,White majority,White,42.5,7302,Rural,383.4565872363736,0.792,0.953574363188168,93931,0.9353,216
Clinton,Pennsylvania,16871,+41.1866151,-078.0257265,66,13.697140074,42035,6.19850015e-7,0,White majority,White,58.7,40,Rural,0,0.795,1,45417,0.9867,202
Centre,Pennsylvania,16872,+40.9674697,-077.3584042,382,8.442443983,42027,1.1867362547e-5,0.017967434025828,White majority,White,25.3,1781,Rural,112.29646266142618,0.802,0.982032565974172,55750,0.9934,216
Centre,Pennsylvania,16874,+40.9794683,-077.9837348,619,0.0512163168,42027,1.5510571645e-5,0.010086455331412,White majority,White,44.6,1388,Rural,144.0922190201729,0.79,0.989913544668588,62768,1.002,216
Centre,Pennsylvania,16875,+40.8403894,-077.5880449,874,3.4166193423,42027,2.0110922924e-5,0.033292231812577,White majority,White,44.6,4055,Rural,616.5228113440197,0.766,0.966707768187423,55817,0.9486,216
Clearfield,Pennsylvania,16876,+40.9656378,-078.2876459,0,0,42033,1.0971117295e-4,0,White majority,White,42.5,310,Rural,0,0.758,1,42321,0.9994,212
Centre,Pennsylvania,16877,+40.7386329,-078.0611549,733,4.5219367914,42027,2.5154302433e-5,0.010248901903367,White majority,White,44.2,2049,Rural,292.82576866764276,0.775,0.989751098096633,65139,0.9122,216
Clearfield,Pennsylvania,16878,+40.9489410,-078.3235709,0,1.1385301631,42033,3.4364376918e-5,0,White majority,White,49.6,1816,Rural,110.13215859030838,0.781,1,49444,1.0308,212
Clearfield,Pennsylvania,16879,+40.9709526,-078.1514948,44,0.0385125511,42033,7.8342874117e-5,0.009259259259259,White majority,White,47.1,432,Rural,462.96296296296293,0.718,0.990740740740741,37500,0.9535,212
Clearfield,Pennsylvania,16881,+41.0267801,-078.3204370,0,0.1400583554,42033,2.876435645e-5,0.043627031650984,White majority,White,44.4,2338,Rural,213.85799828913602,0.769,0.956372968349016,57083,1.001,212
Centre,Pennsylvania,16882,+40.9124515,-077.3234713,253,12.416716204,42027,6.832732699e-6,0.126338329764454,White majority,White,30.8,467,Rural,428.2655246252677,0.805,0.873661670235546,44904,1.0244,216
Tioga,Pennsylvania,16901,+41.7212913,-077.3372828,1244,5.0383811146,42117,1.6801363352e-5,0.021247158810159,White majority,White,47.8,10119,Rural,237.17758671805512,0.801,0.978752841189841,54852,0.8835,208
Tioga,Pennsylvania,16912,+41.6784380,-077.0432609,1402,23.149270563,42117,3.3399849863e-5,0.052150045745654,White majority,White,36.6,2186,Rural,91.49130832570906,0.8,0.947849954254346,51591,0.8967,208
Bradford,Pennsylvania,16914,+41.8542296,-076.7836639,47,0.0691182374,42015,1.0466021617e-5,0.036585365853659,White majority,White,45.4,2050,Rural,634.1463414634147,0.788,0.963414634146341,51372,0.8906,212
Potter,Pennsylvania,16915,+41.7754476,-077.9709180,306,3.9801723229,42105,9.473009117e-6,0.038648151246445,White majority,White,45.7,5977,Rural,184.03881545926052,0.792,0.961351848753555,49085,1.0705,216
Tioga,Pennsylvania,16917,+41.7218008,-077.0567288,734,2.9147681451,42117,1.0289253938e-5,0.005063291139241,White majority,White,46.2,1185,Rural,168.77637130801688,0.807,0.994936708860759,50625,0.8864,208
Tioga,Pennsylvania,16920,+41.9737607,-077.2835658,5588,0,42117,8.2950525039e-5,0.112903225806452,White majority,White,41.1,2046,Rural,97.75171065493646,0.787,0.887096774193548,42109,0.8462,208
Tioga,Pennsylvania,16921,+41.7241264,-077.5562565,307,52.654576077,42117,2.844010384e-6,0.019823788546256,White majority,White,55.5,454,Rural,0,0.813,0.980176211453744,44286,0.9841,208
Potter,Pennsylvania,16922,+41.6806590,-077.7107023,215,10.611800972,42105,4.771601834e-6,0.014263074484945,White majority,White,51.1,1893,Rural,0,0.807,0.985736925515055,39286,1.0389,216
Potter,Pennsylvania,16923,+41.9505551,-077.8705641,189,0.0322989209,42105,7.679626905e-6,0.029525032092426,White majority,White,45.6,1558,Rural,0,0.777,0.970474967907574,45469,1.025,216
Bradford,Pennsylvania,16925,+41.9485674,-076.7838099,41,1.9677959997,42015,1.7491301631e-5,0.04206008583691,White majority,White,41,3495,Rural,314.7353361945637,0.8,0.95793991416309,55607,0.862,212
Bradford,Pennsylvania,16926,+41.7270848,-076.7017130,15,0,42015,1.5330484041e-5,0.025987525987526,White majority,White,45.1,962,Rural,0,0.784,0.974012474012474,60096,0.8602,212
Potter,Pennsylvania,16927,+41.9587120,-077.6587086,278,0,42105,1.1982675832e-5,0.069965870307167,White majority,White,53.8,586,Rural,341.29692832764505,0.807,0.930034129692833,38958,0.98,216
Tioga,Pennsylvania,16928,+41.9533836,-077.4344783,864,0,42117,1.5401493871e-5,0.04,White majority,White,41.6,1375,Rural,0,0.805,0.96,50750,0.8711,208
Tioga,Pennsylvania,16929,+41.9634056,-077.1349080,1080,0.0309149422,42117,2.1011387963e-5,0.051292246520875,White majority,White,43.3,2515,Rural,198.80715705765405,0.794,0.948707753479125,55924,0.8273,208
Tioga,Pennsylvania,16930,+41.5837824,-077.1388257,433,0.5717272064,42117,7.23671389e-6,0.0248,White majority,White,45.7,1250,Rural,160,0.807,0.9752,47000,0.9438,208
Tioga,Pennsylvania,16932,+41.7791280,-076.9394720,640,0.1260266885,42117,1.4007994596e-5,0.033635187580854,White majority,White,39.4,773,Rural,0,0.802,0.966364812419146,49375,0.9127,208
Tioga,Pennsylvania,16933,+41.8194244,-077.0625019,2025,1.8832180308,42117,2.687098152e-5,0.053810998083444,White majority,White,39.6,6783,Rural,117.94191360754829,0.798,0.946189001916556,48038,0.852,208
Los Alamos,New Mexico,87544,+35.8407129,-106.2880898,0,70.960299516,35028,1.27021348479e-4,0.27865548049684,White majority,White,42.5,18356,Rural,141.643059490085,0.36,0.72134451950316,115248,0.247,201
San Miguel,New Mexico,87552,+35.6461548,-105.6016596,1,46.221382469,35047,1.0340047396e-5,0.884430986626293,POC majority,Hispanic,37.3,3963,Rural,176.63386323492304,0.534,0.115569013373707,34849,0.3432,217
Taos,New Mexico,87553,+36.2148891,-105.6874806,0,0.5714079439,35055,2.7714508266e-5,0.938053097345133,POC majority,Hispanic,50.1,1469,Rural,408.44111640571816,0.477,0.061946902654867,33828,0.2372,219
Taos,New Mexico,87556,+36.7803685,-105.4750184,0,31.353615133,35055,4.477040976e-6,0.726661059714045,POC majority,Hispanic,46.8,2378,Rural,252.3128679562658,0.443,0.273338940285955,32217,0.524,219
Taos,New Mexico,87557,+36.2943367,-105.6835929,0,6.35623204,35055,2.4431409998e-5,0.679012345679012,POC majority,Hispanic,47.8,6399,Rural,375.0586029067042,0.417,0.320987654320988,43930,0.2971,219
Taos,New Mexico,87558,+36.6739432,-105.4555169,0,99.700667281,35055,1.337174201e-6,0.095671981776765,White majority,White,28.7,439,Rural,2050.113895216401,0.543,0.904328018223235,42917,0.4035,219
San Miguel,New Mexico,87560,+35.2367157,-105.5262824,0,19.097980323,35047,9.98427218e-7,0.908196721311475,POC majority,Hispanic,31.9,1220,Rural,163.9344262295082,0.381,0.091803278688525,27336,0.2013,217
San Miguel,New Mexico,87562,+35.4168431,-105.6845388,0,41.938589961,35047,1.702066084e-6,0.8515625,POC majority,Hispanic,58.6,256,Rural,1171.875,0.398,0.1484375,40850,0.2705,217
San Miguel,New Mexico,87565,+35.4787930,-105.6647110,0,11.849876202,35047,2.996154711e-6,0.653333333333333,POC majority,Hispanic,48.9,375,Rural,0,0.442,0.346666666666667,44583,0.1979,217
Santa Fe,New Mexico,87567,+35.9938936,-106.0201944,3308,31.973100216,35049,1.63676288211e-4,0.902757619738752,POC majority,Hispanic,43.1,1378,Rural,1088.5341074020319,0.288,0.097242380261248,36831,0.147,225
San Miguel,New Mexico,87569,+35.3463772,-105.3006332,0,7.6802493091,35047,2.245974926e-6,0.904347826086957,POC majority,Hispanic,55.5,460,Rural,434.7826086956522,0.364,0.095652173913043,25139,0.1998,217
Taos,New Mexico,87571,+36.3978587,-105.5267121,0,8.1724612944,35055,3.0824948335e-5,0.660731948565776,POC majority,Mixed,44.4,12132,Rural,453.34652159577973,0.434,0.339268051434224,35000,0.2469,219
Taos,New Mexico,87579,+36.0863186,-105.5318710,0,25.054158652999998,35055,2.768264622e-6,0.90990990990991,POC majority,Hispanic,53.1,888,Rural,112.61261261261261,0.6,0.09009009009009,47750,0.5082,219
Taos,New Mexico,87580,+36.5700740,-105.5657829,0,21.701854033,35055,7.633817629e-6,0.107296137339056,White majority,White,30.8,466,Rural,0,0.544,0.892703862660944,43650,0.4627,219
San Miguel,New Mexico,87583,+35.2313370,-105.3362638,0,36.546890594,35047,2.382156863e-6,0.893854748603352,POC majority,Hispanic,51.9,179,Rural,558.659217877095,0.349,0.106145251396648,23902,0.1721,217
San Miguel,New Mexico,87701,+35.5421132,-104.9334872,0,1.9844925373,35047,4.55215008e-6,0.826303902515888,POC majority,Hispanic,42,19039,Rural,420.19013603655657,0.405,0.173696097484112,30243,0.2419,217
Colfax,New Mexico,87710,+36.3802693,-105.2413751,0,10.860814647,35007,3.73682664e-6,0.243967828418231,White majority,White,57.2,1492,Rural,804.289544235925,0.552,0.756032171581769,41144,0.453,196
Guadalupe,New Mexico,87711,+35.2288735,-105.1051560,0,0.3364012786,35019,1.029371567e-6,1,POC majority,Hispanic,59.9,655,Rural,763.3587786259542,0.324,0,19028,0.1728,187
Mora,New Mexico,87712,+35.8504811,-105.1828561,0,2.3927305909,35033,1.779898295e-6,1,POC majority,Hispanic,15.7,309,Rural,0,0.462,0,98071,0.2407,104
Mora,New Mexico,87713,+36.1670917,-105.3648825,0,2.4023190196,35033,9.31753404e-7,0.729411764705882,POC majority,Hispanic,65,170,Rural,0,0.599,0.270588235294118,91667,0.3999,104
Colfax,New Mexico,87714,+36.6194191,-105.2137478,0,0.9369572693,35007,1.082748541e-6,0.575731497418244,POC majority,Hispanic,46.7,1162,Rural,0,0.488,0.424268502581756,30952,0.3328,196
Mora,New Mexico,87715,+36.0170583,-105.4290418,4,6.3052774421,35033,4.28897673e-6,0.953091684434968,POC majority,Hispanic,33.3,469,Rural,0,0.586,0.046908315565032,19395,0.3449,104
Colfax,New Mexico,87718,+36.5998081,-105.2918854,0,16.287905773,35007,1.505457246e-6,0.316216216216216,White majority,White,60.3,370,Rural,810.8108108108108,0.508,0.683783783783784,48359,0.3837,196
Mora,New Mexico,87722,+36.1919097,-105.2610114,0,1.5990934373,35033,3.017978428e-6,0.909356725146199,POC majority,Hispanic,32.7,684,Rural,0,0.544,0.090643274853801,49659,0.3094,104
Mora,New Mexico,87723,+36.0587399,-105.3755801,3,0,35033,8.273057988e-6,0.617370892018779,POC majority,Hispanic,70.2,426,Rural,0,0.561,0.382629107981221,17946,0.2902,104
Colfax,New Mexico,87728,+36.5965370,-104.6190842,0,0.9970490395,35007,1.34219412e-6,0.677350427350427,POC majority,Hispanic,37.8,468,Rural,1495.7264957264958,0.395,0.322649572649573,36875,0.1882,196
Duval,Florida,32256,+30.1753273,-081.4719515,22438,1.4469335435,12031,2.77663126403e-4,0.431491857818246,White majority,White,33.5,45688,Rural,2895.7275433374193,0.634,0.568508142181754,62235,0.7771,224
